crsCode,semester,profId
crsCode781426,semester864670,78166
crsCode392006,semester880825,362614
crsCode242437,semester814108,835306
crsCode56696,semester655446,310728
crsCode958223,semester945487,172452
crsCode336652,semester233340,251964
crsCode501361,semester188468,576389
crsCode423646,semester151902,826984
crsCode52283,semester903527,366351
crsCode873710,semester251422,611649
crsCode752682,semester229442,803602
crsCode735409,semester590747,782197
crsCode383409,semester593642,623067
crsCode808783,semester501742,420672
crsCode154181,semester203205,928128
crsCode37679,semester146984,993076
crsCode60683,semester110118,101983
crsCode181909,semester508780,62699
crsCode849840,semester233235,824742
crsCode689176,semester948761,908446
crsCode584345,semester838798,688309
crsCode518186,semester791453,629434
crsCode357336,semester317527,912847
crsCode706682,semester37709,471709
crsCode462270,semester344366,295862
crsCode661152,semester161526,967606
crsCode670206,semester659311,95012
crsCode4504,semester211449,544333
crsCode234750,semester351890,929796
crsCode139092,semester456309,788500
crsCode659608,semester206792,402774
crsCode912558,semester752672,813363
crsCode618955,semester626110,804814
crsCode106545,semester609141,985007
crsCode757590,semester136224,714764
crsCode814032,semester656614,835296
crsCode404532,semester570642,409101
crsCode777824,semester774980,870302
crsCode35181,semester253024,712445
crsCode113914,semester445695,247614
crsCode943495,semester760163,757783
crsCode800502,semester978261,764712
crsCode116196,semester605222,223018
crsCode773500,semester62546,571
crsCode211916,semester993328,305509
crsCode784298,semester392312,800293
crsCode99681,semester372030,566588
crsCode260979,semester862414,682848
crsCode340281,semester454229,153324
crsCode511022,semester955667,678090
crsCode40205,semester305499,655462
crsCode613491,semester584588,807233
crsCode382253,semester885404,721940
crsCode780442,semester4525,675938
crsCode406645,semester964078,710268
crsCode679029,semester905883,186596
crsCode35083,semester201120,413083
crsCode285703,semester358211,359083
crsCode266883,semester348058,441277
crsCode713722,semester943538,610438
crsCode280481,semester714202,298853
crsCode792854,semester214413,995464
crsCode883832,semester169739,699164
crsCode424188,semester638394,988452
crsCode36416,semester61442,747347
crsCode837598,semester50203,547954
crsCode854136,semester979054,626839
crsCode203560,semester312510,531245
crsCode620992,semester889684,667773
crsCode212313,semester303566,849526
crsCode806796,semester128387,376547
crsCode816790,semester949560,552375
crsCode499003,semester22138,960948
crsCode222734,semester976254,508629
crsCode789815,semester840535,133137
crsCode290658,semester206017,600950
crsCode746508,semester485200,944976
crsCode380974,semester467695,279069
crsCode791919,semester756758,279908
crsCode688211,semester627612,941479
crsCode933747,semester148939,482365
crsCode454656,semester103544,604562
crsCode798024,semester712581,417601
crsCode260053,semester52391,108078
crsCode636154,semester186428,248913
crsCode763951,semester56953,427234
crsCode129754,semester573846,269287
crsCode395072,semester560808,164909
crsCode931513,semester874362,398568
crsCode445918,semester382,641917
crsCode633053,semester388508,81047
crsCode465669,semester801977,781952
crsCode957300,semester928484,798111
crsCode145000,semester642494,138151
crsCode526187,semester430624,29127
crsCode976376,semester289832,714728
crsCode465607,semester679106,173345
crsCode949286,semester172989,825307
crsCode859578,semester749198,169349
crsCode31786,semester355744,250471
crsCode26867,semester846257,494366
crsCode794128,semester904200,418455
crsCode320385,semester59012,918181
crsCode465357,semester982149,380282
crsCode602513,semester453980,53672
crsCode597016,semester434757,407254
crsCode308797,semester122230,275484
crsCode968209,semester446918,173695
crsCode577982,semester349752,88981
crsCode430523,semester641949,591459
crsCode484939,semester367446,34228
crsCode932510,semester384533,916323
crsCode993356,semester764463,361363
crsCode131100,semester143326,645530
crsCode247791,semester202198,715606
crsCode118149,semester888405,663182
crsCode792374,semester94987,127358
crsCode466046,semester347100,509846
crsCode814137,semester835933,94130
crsCode364599,semester200445,470594
crsCode401151,semester765817,834666
crsCode955291,semester46540,921628
crsCode867785,semester955331,950380
crsCode726262,semester47498,9840
crsCode969545,semester138883,245467
crsCode99806,semester691886,193467
crsCode382571,semester472699,963308
crsCode204626,semester931112,859980
crsCode426017,semester84657,961111
crsCode303558,semester939012,29733
crsCode765665,semester874,898729
crsCode182506,semester188388,232245
crsCode157548,semester704119,291435
crsCode103336,semester811956,855112
crsCode302775,semester226711,998348
crsCode763656,semester62512,74283
crsCode175632,semester993756,83304
crsCode824132,semester631246,527911
crsCode551241,semester685001,465914
crsCode625523,semester914472,46148
crsCode843495,semester869603,90264
crsCode39510,semester682354,227227
crsCode651602,semester713920,815246
crsCode214926,semester643587,87540
crsCode136464,semester968073,827156
crsCode44019,semester234323,247126
crsCode341539,semester375772,573159
crsCode235221,semester656471,283280
crsCode567325,semester434799,944347
crsCode898299,semester88673,960628
crsCode643360,semester967415,496019
crsCode38139,semester236182,553083
crsCode545514,semester512749,779548
crsCode728098,semester969944,663938
crsCode408145,semester890195,223795
crsCode584407,semester474047,282590
crsCode727425,semester429676,822686
crsCode831315,semester473525,345714
crsCode832360,semester210703,700914
crsCode294022,semester486887,7317
crsCode449364,semester962501,868974
crsCode477625,semester519307,99604
crsCode402348,semester332187,941908
crsCode372254,semester125355,301231
crsCode354103,semester823182,561418
crsCode596355,semester682747,625990
crsCode647977,semester736362,532269
crsCode59421,semester160968,309014
crsCode484895,semester743908,540361
crsCode322766,semester416415,224449
crsCode400720,semester987566,967370
crsCode203387,semester953062,335195
crsCode170376,semester156059,641807
crsCode666024,semester785531,599717
crsCode151443,semester265234,171845
crsCode583181,semester637604,705532
crsCode835796,semester857148,162428
crsCode2971,semester718844,620659
crsCode532671,semester748047,318011
crsCode420382,semester316803,153359
crsCode901154,semester879185,624221
crsCode540910,semester162212,829366
crsCode853312,semester304727,843500
crsCode111968,semester472468,933786
crsCode66510,semester89488,332995
crsCode39713,semester627804,457023
crsCode807500,semester69054,853744
crsCode395268,semester659481,96997
crsCode757944,semester697818,949035
crsCode902983,semester997017,520083
crsCode865950,semester230037,147801
crsCode423411,semester921391,938688
crsCode98255,semester165410,645300
crsCode723354,semester340072,734288
crsCode720455,semester94221,4272
crsCode407525,semester341962,423878
crsCode852067,semester127864,819196
crsCode761870,semester84883,801185
crsCode502140,semester778229,266128
crsCode931748,semester879445,848265
crsCode356330,semester100954,462491
crsCode934576,semester341267,562409
crsCode498378,semester142145,67389
crsCode505408,semester505833,959755
crsCode297466,semester112290,360372
crsCode743835,semester148338,43759
crsCode704089,semester394934,975183
crsCode599767,semester64054,391694
crsCode332403,semester593028,943600
crsCode229515,semester518533,814924
crsCode201112,semester964044,726152
crsCode936884,semester344599,381906
crsCode991870,semester517116,225062
crsCode831989,semester523341,627917
crsCode87397,semester381530,166314
crsCode390503,semester587961,830878
crsCode9876,semester331405,340014
crsCode201841,semester354290,340245
crsCode450754,semester713394,443270
crsCode882160,semester765615,72091
crsCode369343,semester5356,522783
crsCode621927,semester496484,821951
crsCode969557,semester624790,743804
crsCode529236,semester975709,429265
crsCode663145,semester978820,828778
crsCode407759,semester890262,194977
crsCode121026,semester300362,575933
crsCode896738,semester466183,233208
crsCode472591,semester14427,913107
crsCode179341,semester907488,298605
crsCode784875,semester940368,341526
crsCode521122,semester960701,706462
crsCode707703,semester149083,328720
crsCode907263,semester820985,219332
crsCode755911,semester17081,494987
crsCode38970,semester675438,301745
crsCode505042,semester463539,201367
crsCode210134,semester607895,179674
crsCode663155,semester982945,16358
crsCode963474,semester860558,552527
crsCode576866,semester851363,383533
crsCode479148,semester299947,141970
crsCode674527,semester221307,851833
crsCode957876,semester907565,501061
crsCode803363,semester145887,598025
crsCode977264,semester979524,195988
crsCode410303,semester370643,395450
crsCode957705,semester383710,502961
crsCode219823,semester926895,648714
crsCode720255,semester812030,207423
crsCode225745,semester233090,270933
crsCode403604,semester542568,951949
crsCode360476,semester707137,400547
crsCode587491,semester415059,893647
crsCode487177,semester310665,160056
crsCode220841,semester824173,974417
crsCode283003,semester742881,272108
crsCode386426,semester153659,210535
crsCode416365,semester769750,350480
crsCode97251,semester846131,700171
crsCode214738,semester841067,412582
crsCode356900,semester488553,703678
crsCode769969,semester537102,794626
crsCode401203,semester469823,289185
crsCode941069,semester711878,227684
crsCode38202,semester934786,988904
crsCode555012,semester827450,821177
crsCode566832,semester119909,54003
crsCode647671,semester401933,380835
crsCode773645,semester614950,438251
crsCode136675,semester484717,608782
crsCode357494,semester886199,842707
crsCode326406,semester262316,576877
crsCode42887,semester557570,726583
crsCode783758,semester575197,325130
crsCode574099,semester905641,356690
crsCode607391,semester449825,730187
crsCode29445,semester81948,524317
crsCode55433,semester560325,266041
crsCode947990,semester223282,57234
crsCode298258,semester21209,841768
crsCode676379,semester587364,348901
crsCode920690,semester669635,118254
crsCode678902,semester426638,37889
crsCode113506,semester209182,150810
crsCode958303,semester793325,194655
crsCode927472,semester631223,632150
crsCode106717,semester32622,959086
crsCode517410,semester38651,595623
crsCode233819,semester376767,233710
crsCode685392,semester683853,393575
crsCode90606,semester902344,485242
crsCode62500,semester624606,430000
crsCode461011,semester580219,444131
crsCode411465,semester689292,295183
crsCode809257,semester542841,500499
crsCode786226,semester280656,867491
crsCode283083,semester863873,399191
crsCode950788,semester708866,757663
crsCode690164,semester427988,633791
crsCode259475,semester605384,257613
crsCode243732,semester332567,477626
crsCode846895,semester601031,223582
crsCode445084,semester343474,202482
crsCode617647,semester951919,184874
crsCode948068,semester502132,619652
crsCode810078,semester924211,380071
crsCode168435,semester474798,176742
crsCode500839,semester999560,533103
crsCode726268,semester197445,689792
crsCode785915,semester854693,93883
crsCode241525,semester677828,879806
crsCode558500,semester924912,183122
crsCode350144,semester132952,561900
crsCode359522,semester315765,597725
crsCode993245,semester809021,175639
crsCode846463,semester50216,397531
crsCode602426,semester111260,65066
crsCode479705,semester768462,434295
crsCode146821,semester785535,600479
crsCode406865,semester310778,244370
crsCode626509,semester804159,9064
crsCode80577,semester371680,290499
crsCode268387,semester52344,429504
crsCode330042,semester815165,749532
crsCode964833,semester937772,84383
crsCode499470,semester557690,22498
crsCode141057,semester472173,305808
crsCode226885,semester865350,305986
