crsCode245392,deptId35527,crsName988277,descr526335
crsCode336632,deptId924906,crsName591245,descr202672
crsCode416304,deptId752155,crsName73919,descr827020
crsCode265359,deptId689738,crsName904290,descr330174
crsCode232597,deptId592289,crsName847054,descr382337
crsCode369932,deptId820602,crsName105373,descr276685
crsCode396450,deptId291576,crsName530074,descr540466
crsCode766056,deptId195632,crsName777544,descr514906
crsCode341478,deptId338181,crsName122956,descr322801
crsCode488216,deptId93522,crsName264184,descr959328
crsCode36937,deptId667263,crsName470388,descr111860
crsCode743563,deptId316982,crsName637643,descr866078
crsCode945680,deptId169840,crsName873615,descr422291
crsCode252649,deptId335593,crsName154602,descr275028
crsCode496408,deptId348338,crsName208195,descr399048
crsCode936531,deptId36325,crsName673033,descr205764
crsCode427544,deptId237746,crsName898783,descr312749
crsCode929959,deptId24856,crsName420,descr830965
crsCode175905,deptId761648,crsName494622,descr272449
crsCode278395,deptId775971,crsName605442,descr551595
crsCode726559,deptId583100,crsName953186,descr109795
crsCode740191,deptId627800,crsName130419,descr568624
crsCode480598,deptId497914,crsName780090,descr174421
crsCode268701,deptId194491,crsName402131,descr500686
crsCode499239,deptId101151,crsName844318,descr793849
crsCode698170,deptId228226,crsName670406,descr619410
crsCode561931,deptId48497,crsName624367,descr765783
crsCode210036,deptId184213,crsName51260,descr632458
crsCode72148,deptId207497,crsName403962,descr870805
crsCode324803,deptId638349,crsName824300,descr89671
crsCode430704,deptId795284,crsName375923,descr98492
crsCode207962,deptId984184,crsName926426,descr198044
crsCode664679,deptId692366,crsName500668,descr147066
crsCode688420,deptId603667,crsName931282,descr314780
crsCode552858,deptId762821,crsName687133,descr453914
crsCode552585,deptId481358,crsName497132,descr129887
crsCode581956,deptId765915,crsName837003,descr69965
crsCode251944,deptId962636,crsName749384,descr247549
crsCode864058,deptId433476,crsName917219,descr635043
crsCode55580,deptId807199,crsName489553,descr315664
crsCode465452,deptId488707,crsName342509,descr726546
crsCode760634,deptId787471,crsName828924,descr811510
crsCode729635,deptId196721,crsName443867,descr404654
crsCode801231,deptId305940,crsName545223,descr526413
crsCode207043,deptId332214,crsName229769,descr915566
crsCode28259,deptId985047,crsName651644,descr11701
crsCode632840,deptId769485,crsName997372,descr886957
crsCode463610,deptId167541,crsName321965,descr168465
crsCode839562,deptId576388,crsName266341,descr167142
crsCode56143,deptId929787,crsName173495,descr989765
crsCode532731,deptId671545,crsName329117,descr111863
crsCode939352,deptId99370,crsName146625,descr56313
crsCode718693,deptId456157,crsName522728,descr23326
crsCode724999,deptId349364,crsName25212,descr394324
crsCode252974,deptId63668,crsName880756,descr130430
crsCode902533,deptId489724,crsName683746,descr921601
crsCode436629,deptId244051,crsName989080,descr515995
crsCode432055,deptId358682,crsName561144,descr289581
crsCode493492,deptId94432,crsName49879,descr524313
crsCode962235,deptId237524,crsName628173,descr989638
crsCode367549,deptId340885,crsName62620,descr453120
crsCode171561,deptId572070,crsName170555,descr584125
crsCode953599,deptId870653,crsName689278,descr224890
crsCode647251,deptId613562,crsName20003,descr589892
crsCode695989,deptId295035,crsName315539,descr74887
crsCode545456,deptId522035,crsName650385,descr24291
crsCode553644,deptId791870,crsName75896,descr149769
crsCode95255,deptId153697,crsName266137,descr278817
crsCode912866,deptId150554,crsName84408,descr813660
crsCode24049,deptId740462,crsName512597,descr417873
crsCode241836,deptId609422,crsName280710,descr801208
crsCode478323,deptId970661,crsName578175,descr334593
crsCode463342,deptId480640,crsName739508,descr845970
crsCode87234,deptId314523,crsName394197,descr25628
crsCode596383,deptId415300,crsName8056,descr306713
crsCode400118,deptId394222,crsName475605,descr37924
crsCode526152,deptId338645,crsName588522,descr43380
crsCode55194,deptId959688,crsName136767,descr629878
crsCode30341,deptId352152,crsName490052,descr708038
crsCode394715,deptId635222,crsName56203,descr418626
crsCode229341,deptId65888,crsName224364,descr376338
crsCode460133,deptId957854,crsName764595,descr545406
crsCode578207,deptId144509,crsName235580,descr388213
crsCode763435,deptId606367,crsName914137,descr206283
crsCode864193,deptId583034,crsName193862,descr971044
crsCode619838,deptId56352,crsName314756,descr72971
crsCode116944,deptId346329,crsName950420,descr711138
crsCode445115,deptId930348,crsName728337,descr37300
crsCode233285,deptId621117,crsName497898,descr770598
crsCode859268,deptId216080,crsName119355,descr400013
crsCode12802,deptId507243,crsName307912,descr281945
crsCode313034,deptId885466,crsName470869,descr430382
crsCode283346,deptId801228,crsName391397,descr603283
crsCode9540,deptId363739,crsName681165,descr892867
crsCode841387,deptId543145,crsName252787,descr873121
crsCode461878,deptId863717,crsName878632,descr131849
crsCode663404,deptId322861,crsName617120,descr163010
crsCode131373,deptId490062,crsName382410,descr841231
crsCode147617,deptId901159,crsName39248,descr53541
crsCode29823,deptId125355,crsName683117,descr250678
crsCode373116,deptId247428,crsName202981,descr830379
crsCode423630,deptId344725,crsName593446,descr828209
crsCode438555,deptId196440,crsName938553,descr457195
crsCode464899,deptId646503,crsName823013,descr512773
crsCode549831,deptId399702,crsName166560,descr725288
crsCode52180,deptId761340,crsName593395,descr854089
crsCode399024,deptId725523,crsName475049,descr59549
crsCode537984,deptId293109,crsName441587,descr797607
crsCode134771,deptId112710,crsName108571,descr692081
crsCode607631,deptId26545,crsName562467,descr681625
crsCode189142,deptId229771,crsName872954,descr696066
crsCode661204,deptId614739,crsName981914,descr474924
crsCode716360,deptId356571,crsName162433,descr312414
crsCode731757,deptId924032,crsName914313,descr905024
crsCode743139,deptId401236,crsName965862,descr412037
crsCode137663,deptId167901,crsName113020,descr413765
crsCode32876,deptId611063,crsName736091,descr774184
crsCode428412,deptId831380,crsName329688,descr697534
crsCode899343,deptId213604,crsName378633,descr816300
crsCode192158,deptId698575,crsName156316,descr792514
crsCode854181,deptId117087,crsName771412,descr8359
crsCode889643,deptId438587,crsName436194,descr703669
crsCode87919,deptId959502,crsName786140,descr188066
crsCode52528,deptId24775,crsName905436,descr683795
crsCode917465,deptId510521,crsName437496,descr899733
crsCode414728,deptId789730,crsName622745,descr772774
crsCode500922,deptId687880,crsName87802,descr382061
crsCode673109,deptId305087,crsName446911,descr23114
crsCode182352,deptId895304,crsName19375,descr136584
crsCode805379,deptId409428,crsName191696,descr101551
crsCode860231,deptId213606,crsName625950,descr441270
crsCode275273,deptId21142,crsName936743,descr676886
crsCode149168,deptId584753,crsName111238,descr541434
crsCode360424,deptId277502,crsName922489,descr831635
crsCode900683,deptId585755,crsName930658,descr606215
crsCode940268,deptId192966,crsName296599,descr222217
crsCode51327,deptId244345,crsName453926,descr156996
crsCode464232,deptId965996,crsName435624,descr91504
crsCode360414,deptId641150,crsName991744,descr117128
crsCode556668,deptId158638,crsName944753,descr19794
crsCode956516,deptId341379,crsName947545,descr475101
crsCode59152,deptId280268,crsName597774,descr852425
crsCode435639,deptId75202,crsName929556,descr559936
crsCode942872,deptId760777,crsName463544,descr744771
crsCode329445,deptId252693,crsName18891,descr864159
crsCode345615,deptId878378,crsName647742,descr747774
crsCode331818,deptId849403,crsName898263,descr90457
crsCode345405,deptId300532,crsName798670,descr182475
crsCode865385,deptId154387,crsName772934,descr154305
crsCode487283,deptId246641,crsName535339,descr836430
crsCode414064,deptId952735,crsName645796,descr767899
crsCode522444,deptId457899,crsName830133,descr581179
crsCode19895,deptId629954,crsName693301,descr86429
crsCode824940,deptId83887,crsName999718,descr44827
crsCode395934,deptId202050,crsName436790,descr721071
crsCode2306,deptId378956,crsName651985,descr594245
crsCode458740,deptId542470,crsName448353,descr875115
crsCode536583,deptId985169,crsName908515,descr715812
crsCode393068,deptId102168,crsName46631,descr316445
crsCode206525,deptId609041,crsName528036,descr525559
crsCode889575,deptId744035,crsName760565,descr137283
crsCode832626,deptId258914,crsName348148,descr936971
crsCode604399,deptId94453,crsName281714,descr15309
crsCode965309,deptId690393,crsName315088,descr554307
crsCode241207,deptId531326,crsName833852,descr211101
crsCode358589,deptId568591,crsName186316,descr687569
crsCode443934,deptId891023,crsName763248,descr380040
crsCode889503,deptId132511,crsName317399,descr878457
crsCode230314,deptId515100,crsName227681,descr120403
crsCode93846,deptId170917,crsName142652,descr316692
crsCode340239,deptId808570,crsName8030,descr789367
crsCode672482,deptId217471,crsName367389,descr292938
crsCode735848,deptId645536,crsName257838,descr591261
crsCode546188,deptId732560,crsName732280,descr649942
crsCode186682,deptId599274,crsName128724,descr162594
crsCode724133,deptId384632,crsName543780,descr818310
crsCode17525,deptId6225,crsName907341,descr830356
crsCode592716,deptId526620,crsName88978,descr848248
crsCode466804,deptId630835,crsName765390,descr569330
crsCode919463,deptId202532,crsName456461,descr605022
crsCode751161,deptId788177,crsName69192,descr279023
crsCode188518,deptId26999,crsName545596,descr385018
crsCode845108,deptId367499,crsName796262,descr773422
crsCode122180,deptId963328,crsName538525,descr568994
crsCode946491,deptId641894,crsName813579,descr147271
crsCode133575,deptId763884,crsName47305,descr65532
crsCode695121,deptId967942,crsName279447,descr165953
crsCode942206,deptId165737,crsName820341,descr339907
crsCode429344,deptId429875,crsName308448,descr396053
crsCode599551,deptId265704,crsName173740,descr523648
crsCode521984,deptId242776,crsName268219,descr583473
crsCode612912,deptId310812,crsName793111,descr909073
crsCode571760,deptId704959,crsName24114,descr772402
crsCode610364,deptId659897,crsName750967,descr377892
crsCode231641,deptId176533,crsName889612,descr313192
crsCode483227,deptId691317,crsName964135,descr561724
crsCode268560,deptId169260,crsName749258,descr961621
crsCode821901,deptId146825,crsName218332,descr93035
crsCode527443,deptId998707,crsName38117,descr450798
crsCode359773,deptId635184,crsName609638,descr706070
crsCode651208,deptId494144,crsName921619,descr326872
crsCode922143,deptId464806,crsName244014,descr405620
crsCode644418,deptId37958,crsName201538,descr948779
crsCode648563,deptId658345,crsName108856,descr278606
crsCode639038,deptId570142,crsName222425,descr427698
crsCode65922,deptId916860,crsName594272,descr912064
crsCode378463,deptId798466,crsName578043,descr909929
crsCode887742,deptId951263,crsName779998,descr825142
crsCode298871,deptId629197,crsName999812,descr823997
crsCode596708,deptId400727,crsName73796,descr641647
crsCode75072,deptId816124,crsName841420,descr813263
crsCode617402,deptId239660,crsName376316,descr998973
crsCode240476,deptId402799,crsName310241,descr582449
crsCode309587,deptId591077,crsName767628,descr118339
crsCode982362,deptId631976,crsName455374,descr812262
crsCode599687,deptId407629,crsName551891,descr350197
crsCode473266,deptId729162,crsName819545,descr86565
crsCode445886,deptId620785,crsName431307,descr410203
crsCode636485,deptId58522,crsName406782,descr920023
crsCode109732,deptId378015,crsName66375,descr536589
crsCode373408,deptId31169,crsName159862,descr727444
crsCode186483,deptId602985,crsName877620,descr444856
crsCode811511,deptId785416,crsName811253,descr446698
crsCode921646,deptId863711,crsName910937,descr342935
crsCode372587,deptId74779,crsName274981,descr825109
crsCode576097,deptId17176,crsName268568,descr831546
crsCode25479,deptId882246,crsName871917,descr311047
crsCode968292,deptId481321,crsName735661,descr675394
crsCode380796,deptId400378,crsName444974,descr27041
crsCode198103,deptId173739,crsName255595,descr759202
crsCode327466,deptId960968,crsName935681,descr398712
crsCode302501,deptId105913,crsName182340,descr914335
crsCode420120,deptId644004,crsName911676,descr988176
crsCode365187,deptId5615,crsName945535,descr887441
crsCode1080,deptId68579,crsName804268,descr585572
crsCode753263,deptId111468,crsName499457,descr566751
crsCode805478,deptId72061,crsName119450,descr98779
crsCode246963,deptId77904,crsName213639,descr156166
crsCode494439,deptId298059,crsName269768,descr634964
crsCode293537,deptId477310,crsName563111,descr703250
crsCode352748,deptId713417,crsName972979,descr930203
crsCode245462,deptId773275,crsName17556,descr558115
crsCode561422,deptId609876,crsName519120,descr296241
crsCode418552,deptId826828,crsName938841,descr372009
crsCode685137,deptId794605,crsName580944,descr521223
crsCode846842,deptId63739,crsName557210,descr541800
crsCode960419,deptId881333,crsName922845,descr482389
crsCode15571,deptId875736,crsName863668,descr899675
crsCode832750,deptId629149,crsName563960,descr67470
crsCode790527,deptId839787,crsName609013,descr339068
crsCode130431,deptId496172,crsName150834,descr262453
crsCode214574,deptId812743,crsName186532,descr112177
crsCode768368,deptId528355,crsName804840,descr301025
crsCode702545,deptId524026,crsName607372,descr294928
crsCode444457,deptId616725,crsName536775,descr506870
crsCode520795,deptId670633,crsName295561,descr949786
crsCode267191,deptId353038,crsName330605,descr204576
crsCode949695,deptId893912,crsName383628,descr309430
crsCode661511,deptId799828,crsName467051,descr763671
crsCode396790,deptId506081,crsName888916,descr865723
crsCode314985,deptId196520,crsName894786,descr910491
crsCode957942,deptId126841,crsName327477,descr927140
crsCode782669,deptId857411,crsName722854,descr537656
crsCode680635,deptId229936,crsName868053,descr341915
crsCode394568,deptId27547,crsName441726,descr172864
crsCode418561,deptId480879,crsName827882,descr266673
crsCode872144,deptId695965,crsName498273,descr626325
crsCode693703,deptId537529,crsName526396,descr439329
crsCode307067,deptId317490,crsName718489,descr248222
crsCode569741,deptId922476,crsName946153,descr656978
crsCode524676,deptId625148,crsName641315,descr95566
crsCode608982,deptId887359,crsName631451,descr241875
crsCode570310,deptId166935,crsName266029,descr122658
crsCode604519,deptId103235,crsName422483,descr481887
crsCode105022,deptId272410,crsName528727,descr971937
